"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
6,"Chemical Products",629,"Organic chemicals",62918,"Carboxylic Acids",446275
6,"Chemical Products",629,"Organic chemicals",62921,"Amine Compounds",121816
6,"Chemical Products",629,"Organic chemicals",62922,"Oxygen Amino Compounds",164278
6,"Chemical Products",629,"Organic chemicals",62923,"Quaternary Ammonium Salts and Hydroxides",1513954
6,"Chemical Products",629,"Organic chemicals",62924,"Carboxyamide Compounds",152958
6,"Chemical Products",629,"Organic chemicals",62925,"Carboxyimide Compounds",27268
6,"Chemical Products",629,"Organic chemicals",62926,"Nitrile Compounds",119472
6,"Chemical Products",629,"Organic chemicals",62927,"Diazo, Azo or Aoxy Compounds",243
6,"Chemical Products",629,"Organic chemicals",62928,"Hydrazine or Hydroxylamine Derivatives",9743
6,"Chemical Products",629,"Organic chemicals",62929,"Other Nitrogen Compounds",70235
6,"Chemical Products",629,"Organic chemicals",62930,"Organo-Sulfur Compounds",404137
6,"Chemical Products",629,"Organic chemicals",62931,"Other Organo-Inorganic Compounds",43100
6,"Chemical Products",629,"Organic chemicals",62932,"Oxygen Heterocyclic Compounds",136818
6,"Chemical Products",629,"Organic chemicals",62933,"Nitrogen Heterocyclic Compounds",1178600
6,"Chemical Products",629,"Organic chemicals",62934,"Nucleic Acids",483119
6,"Chemical Products",629,"Organic chemicals",62935,"Sulfonamides",36262
6,"Chemical Products",629,"Organic chemicals",62936,"Vitamins",479469
6,"Chemical Products",629,"Organic chemicals",62937,"Hormones",31783
6,"Chemical Products",629,"Organic chemicals",62938,"Glycosides",3
6,"Chemical Products",629,"Organic chemicals",62939,"Vegetable Alkaloids",157
6,"Chemical Products",629,"Organic chemicals",62940,"Chemically Pure Sugars",3698
6,"Chemical Products",629,"Organic chemicals",62941,"Antibiotics",500043.00000000006
6,"Chemical Products",629,"Organic chemicals",62942,"Other Organic Compounds",69620
6,"Chemical Products",630,"Pharmaceutical products",63001,"Glands and Other Organs",5137040
6,"Chemical Products",630,"Pharmaceutical products",63002,"Blood, antisera, vaccines, toxins and cultures",143603139
6,"Chemical Products",630,"Pharmaceutical products",63003,"Unpackaged Medicaments",881808
6,"Chemical Products",630,"Pharmaceutical products",63004,"Packaged Medicaments",167787365
6,"Chemical Products",630,"Pharmaceutical products",63005,"Bandages",1084137
6,"Chemical Products",630,"Pharmaceutical products",63006,"Special Pharmaceuticals",8289436
6,"Chemical Products",631,"Fertilizers",63101,"Animal or Vegetable Fertilizers",45968
6,"Chemical Products",631,"Fertilizers",63102,"Nitrogenous Fertilizers",4402680
6,"Chemical Products",631,"Fertilizers",63103,"Phosphatic Fertilizers",13875
6,"Chemical Products",631,"Fertilizers",63104,"Potassic Fertilizers",1101785
6,"Chemical Products",631,"Fertilizers",63105,"Mixed Mineral or Chemical Fertilizers",29538449
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63201,"Vegetable Tanning Extracts",55.99999999999999
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63202,"Synthetic Tanning Extracts",14415
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63203,"Vegetable or Animal Dyes",232821
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63204,"Synthetic Coloring Matter",1565881
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63205,"Lake Pigments",153120
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63206,"Other Coloring Matter",906661
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63207,"Prepared Pigments",854152
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63208,"Nonaqueous Paints",38608998
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63209,"Aqueous Paints",20854640
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63210,"Other Paints",247270
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63211,"Prepared Paint Driers",97139
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63212,"Nonaqueous Pigments",3649577
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63213,"Artistry Paints",189852
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63214,"Glaziers Putty",12150342
6,"Chemical Products",632,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",63215,"Ink",17427901
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63301,"Essential Oils",12396347
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63302,"Scented Mixtures",15541852
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63303,"Perfumes",895469
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63304,"Beauty Products",6084103
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63305,"Hair Products",5200148
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63306,"Dental Products",318786
6,"Chemical Products",633,"Essential oils and resinoids; perfumery, cosmetic or toilet preparations",63307,"Shaving Products",4420561
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63401,"Soap",5691082
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63402,"Cleaning Products",32863830
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63403,"Lubricating Products",2312624
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63404,"Waxes",451137
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63405,"Polishes and Creams",6925303
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63406,"Candles",34094
6,"Chemical Products",634,"Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, "dental waxes" and dental preparations with a basis of plaster",63407,"Pastes and Waxes",53152
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63501,"Casein",4917
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63502,"Water Soluble Proteins",5
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63504,"Peptones",685458
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63505,"Dextrins",131612
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63506,"Glues",15315595
6,"Chemical Products",635,"Albuminoidal substances; modified starches; glues; enzymes",63507,"Enzymes",1769605
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63602,"Prepared Explosives",29787557
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63603,"Detonating Fuses",4730831
6,"Chemical Products",636,"Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations",63605,"Matches",8510
6,"Chemical Products",637,"Photographic or cinematographic goods",63701,"Photographic Plates",582045
6,"Chemical Products",637,"Photographic or cinematographic goods",63702,"Photographic Film",1471
6,"Chemical Products",637,"Photographic or cinematographic goods",63703,"Photographic Paper",4975
6,"Chemical Products",637,"Photographic or cinematographic goods",63705,"Developed Exposed Photographic Material",38080
6,"Chemical Products",637,"Photographic or cinematographic goods",63706,"Motion-picture film, exposed and developed",505
6,"Chemical Products",637,"Photographic or cinematographic goods",63707,"Photographic Chemicals",135401
6,"Chemical Products",638,"Chemical products n.e.s.",63801,"Artificial Graphite",81
6,"Chemical Products",638,"Chemical products n.e.s.",63802,"Activated Carbon",110519
6,"Chemical Products",638,"Chemical products n.e.s.",63804,"Wood Pulp Lyes",1128
6,"Chemical Products",638,"Chemical products n.e.s.",63805,"Turpentine",2283
6,"Chemical Products",638,"Chemical products n.e.s.",63807,"Wood Tar, Oils and Pitch",30763.999999999996
6,"Chemical Products",638,"Chemical products n.e.s.",63808,"Pesticides",96116923
6,"Chemical Products",638,"Chemical products n.e.s.",63809,"Dyeing Finishing Agents",229689
6,"Chemical Products",638,"Chemical products n.e.s.",63810,"Metal Pickling Preparations",91319
6,"Chemical Products",638,"Chemical products n.e.s.",63811,"Antiknock",468638
6,"Chemical Products",638,"Chemical products n.e.s.",63812,"Prepared Rubber Accelerators",318105
6,"Chemical Products",638,"Chemical products n.e.s.",63813,"Fire Extinguishers Preparations",372.00000000000006
6,"Chemical Products",638,"Chemical products n.e.s.",63814,"Organic Composite Solvents",2127595
6,"Chemical Products",638,"Chemical products n.e.s.",63815,"Reaction and Catalytic Products",342077
6,"Chemical Products",638,"Chemical products n.e.s.",63816,"Refractory Cements",469009
6,"Chemical Products",638,"Chemical products n.e.s.",63817,"Alkylbenzenes and Alkylnaphthalenes",50
6,"Chemical Products",638,"Chemical products n.e.s.",63818,"Disc Chemicals for Electronics",126941
6,"Chemical Products",638,"Chemical products n.e.s.",63819,"Hydraulic Brake Fluid",57396
6,"Chemical Products",638,"Chemical products n.e.s.",63820,"Antifreeze",169713
6,"Chemical Products",638,"Chemical products n.e.s.",63821,"Micro-Organism Culture Preparations",89413
6,"Chemical Products",638,"Chemical products n.e.s.",63822,"Laboratory Reagents",1795017
6,"Chemical Products",638,"Chemical products n.e.s.",63823,"Industrial Fatty Acids, Oils and Alcohols",14661101
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73901,"Ethylene Polymers",2294038
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73902,"Propylene Polymers",1627813
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73903,"Styrene Polymers",116339
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73904,"Vinyl Chloride Polymers",8481086
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73905,"Other Vinyl Polymers",292054
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73906,"Acrylic Polymers",815880
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73907,"Polyacetals",2670405
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73908,"Polyamides",93385
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73909,"Amino-resins",411368
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73910,"Silicone",375867
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73911,"Petroleum Resins",171368
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73912,"Cellulose",319432
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73913,"Natural Polymers",97388
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73914,"Polymer Ion-Exchangers",1753
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73915,"Scrap Plastic",3680432
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73916,"Monofilament",3251581
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73917,"Plastic Pipes",60563892
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73918,"Plastic Floor Coverings",186464
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73919,"Self-adhesive Plastics",7661840
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73920,"Raw Plastic Sheeting",18384377
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73921,"Other Plastic Sheetings",62079236
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73922,"Plastic Wash Basins",1302943
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73923,"Plastic Lids",92393774
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73924,"Plastic Housewares",5937352
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73925,"Plastic Building Materials",18994717
7,"Plastics and Rubbers",739,"Plastics and articles thereof",73926,"Other Plastic Products",121597631.00000001
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74001,"Rubber",141520
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74002,"Synthetic Rubber",103315
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74003,"Reclaimed Rubber",80699
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74004,"Scrap Rubber",54833
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74005,"Compounded Unvulcanised Rubber",593622
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74006,"Unvulcanised Rubber Products",8956
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74007,"Rubber Thread",16717
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74008,"Rubber Sheets",155055
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74009,"Rubber Pipes",505138
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74010,"Rubber Belting",134832
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74011,"Rubber Tires",203310189
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74012,"Used Rubber Tires",48203
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74013,"Rubber Inner Tubes",55388
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74014,"Pharmaceutical Rubber Products",320456
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74015,"Rubber Apparel",590576
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74016,"Other Rubber Products",74474925
7,"Plastics and Rubbers",740,"Rubber and articles thereof",74017,"Hard Rubber",38133
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84101,"Equine and Bovine Hides",24262
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84102,"Sheep Hides",1298
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84103,"Other Hides and Skins",282041
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84104,"Tanned Equine and Bovine Hides",3684880
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84107,"Leather of Other Animals",100
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84108,"Chamois Leather",271
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84109,"Patent Leather",19
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84110,"Leather Waste",6314
8,"Animal Hides",841,"Raw hides and skins (other than furskins) and leather",84111,"Leather Sheets",4956
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84201,"Saddlery",77954
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84202,"Trunks and Cases",5899841
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84203,"Leather Apparel",76972
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84205,"Other Leather Articles",8720
8,"Animal Hides",842,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)",84206,"Articles of Gut",5002
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84303,"Furskin Apparel",25777
8,"Animal Hides",843,"Furskins and artificial fur; manufactures thereof",84304,"Artificial Fur",37903
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94401,"Fuel Wood",114488.99999999999
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94402,"Wood Charcoal",45467
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94403,"Rough Wood",29303773
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94404,"Wood Stakes",21342
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94407,"Sawn Wood",9165348.999999998
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94408,"Veneer Sheets",98992
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94409,"Shaped Wood",786918.9999999999
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94410,"Particle Board",44266
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94411,"Wood Fiberboard",47946
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94412,"Plywood",196965
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94413,"Densified Wood",17781
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94414,"Wood Frames",9666
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94415,"Wood Crates",24261443
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94416,"Wood Barrels",48.00000000000001
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94417,"Wooden Tool Handles",795354.9999999999
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94418,"Wood Carpentry",260239
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94419,"Wood Kitchenware",42529
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94420,"Wood Ornaments",517429
9,"Wood Products",944,"Wood and articles of wood; wood charcoal",94421,"Other Wood Articles",659995
9,"Wood Products",945,"Cork and articles of cork",94503,"Natural Cork Articles",36162
9,"Wood Products",945,"Cork and articles of cork",94504,"Agglomerated Cork",970.0000000000001
9,"Wood Products",946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",94601,"Plaiting Products",30147
9,"Wood Products",946,"Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork",94602,"Basketwork",3187
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104701,"Mechanical Wood Pulp",10737
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104704,"Sulfite Chemical Woodpulp",770.9999999999999
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104706,"Recovered Paper Pulp",26125
10,"Paper Goods",1047,"Pulp of wood or other fibrous cellulosic material; waste and scrap of paper or paperboard",104707,"Recovered Paper",11908158
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104801,"Newsprint",136806
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104802,"Uncoated Paper",552495
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104803,"Facial Tissue",76804
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104804,"Uncoated Kraft Paper",11746735
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104805,"Other Uncoated Paper",4207491
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104806,"Vegetable Parchment",308741
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104807,"Composite Paper",5947253
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104808,"Corrugated Paper",4533982.000000001
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104809,"Carbon Paper",488492.99999999994
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104810,"Kaolin Coated Paper",255917
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104811,"Cellulose Fibers Paper",2491865
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104813,"Cigarette Paper",20230
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104814,"Wallpaper",6075.000000000001
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104816,"Other Carbon Paper",28633.000000000004
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104817,"Letter Stock",530025
10,"Paper Goods",1048,"Paper and paperboard; articles of paper pulp, of paper or paperboard",104818,"Toilet Paper",149930856
